entry_id	scope	asset_key	internal_id	source_row	source_artifact	source_artifact_sha256	source_text_sha256	google_translation	legacy_translation	translation	replacement_text	byte_limit	encoded_length	control_signature	status	notes
STG0081/ID00003/000004	stage	STG0081	ID00003	4	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	882c31721338e8f855a42bed14b2050249402c0ff616ea9afc7c294190b2c5f1	~제3신도쿄시~		　　　　　　　　　　～제2신도쿄시～	　　　　　　　　　　～薦２重亀底獣～		36	[]	imported	
STG0081/ID00003/000005	stage	STG0081	ID00003	5	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	45ac4aabe99e0d08b30e816653a94b56d589c2083d9046fe823d52aa7c94736c	와타		왓타	甚展		4	[]	imported	
STG0081/ID00003/000006	stage	STG0081	ID00003	6	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	548070a97024e79a475d8c47bc1d1d45f43f809120160689dd4a0ec0b8735b9c	토우시상과 켄스케상도		토우지 씨와 켄스케 씨도	塘酔走　松人　痛什追　松亀		26	[]	imported	
STG0081/ID00003/000007	stage	STG0081	ID00003	7	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	284853b8d4b865ce6a5166c2a3801507ee95f4786d0f4464757955382f3493fd	제3신도쿄시에 왔었구나		제2신도쿄시에 왔었구나	薦２重亀底獣拭　尽醸姥蟹		24	[]	imported	
STG0081/ID00003/000008	stage	STG0081	ID00003	8	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	17de9647feefed3a95e980e73dc5d86eac2410c588c528b85f64caa47f4c7632	켄스케		켄스케	痛什追		6	[]	imported	
STG0081/ID00003/000009	stage	STG0081	ID00003	9	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	e4f12f1ac44d951128dd32240f81e08e2a6166ce1c9d4c422c733931a76c9448	토우지 여동생의 병문안으로 말이죠.		토우지 여동생 병문안 때문에 말이야	塘酔走　食疑持　佐庚照　凶庚拭　源戚醤		38	[]	imported	
STG0081/ID00003/000010	stage	STG0081	ID00003	10	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	6f0ba64c9259f5cdf9e32136600ef58fe3ab90118df8d659bf25559f98995ea1	그랬더니 갑자기 대피하라고 해서,		그랬더니 갑자기 대피하라고 해서	益隈希艦　逢切奄　企杷馬虞壱　背辞		34	[]	imported	
STG0081/ID00003/000011	stage	STG0081	ID00003	11	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	66304b92401496cba5bee45a8622cbf17c74c00333c23de7659f2ebb1767796b	$c가 와서, 매우 당황했어		$c가 와서,엄청 허둥댔어	$ｃ亜　人辞，畳短　買逆嬉嬢		28	"[""$c""]"	imported	
STG0081/ID00003/000012	stage	STG0081	ID00003	12	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	8901a56c7f8da3d30a2a50b963ec7f4dbc0289899381f3a558a3e4737feeb483	쇼오타로우		쇼타로	珠展稽		6	[]	imported	
STG0081/ID00003/000013	stage	STG0081	ID00003	13	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	526323e94d8683669ca73a7ecc9b5f934c5ee68cd3fa0b6ae04f65c0fd9b97d7	왠지 즐거울 것 같네요, 켄스케(ケンスケ)씨		뭔가 즐거워 보이시네요,켄스케 씨	杭亜　荘暗趨　左戚獣革推，痛什追　松		36	[]	imported	
STG0081/ID00003/000014	stage	STG0081	ID00003	14	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	17de9647feefed3a95e980e73dc5d86eac2410c588c528b85f64caa47f4c7632	켄스케		켄스케	痛什追		6	[]	imported	
STG0081/ID00003/000015	stage	STG0081	ID00003	15	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	f7b95289b13de5da129fe361c151c93f81642ab158466cebfa871247a8dd58fb	뭐 그렇지.		뭐 그렇지	更　益係走		10	[]	imported	
STG0081/ID00003/000016	stage	STG0081	ID00003	16	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	60bcd352c7e2786985bf42ea0cd299c4a687cee665d867b102912792bc9e3155	EVA의 초음속 대시를 촬영할 수 있다니,		EVA의 초음속 대시를 촬영할 수 있다니	ＥＶＡ税　段製紗　企獣研　痴慎拝　呪　赤陥艦		44	[]	imported	
STG0081/ID00003/000017	stage	STG0081	ID00003	17	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	8a8dc6d9754a4189eb2a5687024645fc748574ca23e8226cbc6aac4c55fb7e2f	엉망진창 운이 좋더라		엄청나게 운이 좋았어	畳短蟹惟　錘戚　疏紹嬢		22	[]	imported	
STG0081/ID00003/000018	stage	STG0081	ID00003	18	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	eec9e9abf1a23ce26381a647741177ff47348ee93fedc5fd0432740af0649705	신지		신지	重走		4	[]	imported	
STG0081/ID00003/000019	stage	STG0081	ID00003	19	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	acae8c84db5e3acdec04e4a7119bf9477f9421021acb1ef62e0f16010f2a4992	이쪽은 힘들었지만		이쪽은 큰일이었는데 말이지	戚楕精　笛析戚醸澗汽　源戚走		28	[]	imported	
STG0081/ID00003/000020	stage	STG0081	ID00003	20	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	a1f11b49a59cef3b264b1cfc32da653f940bf337265e433acc2573e0b70578f2	토우시		토우지	塘酔走		6	[]	imported	
STG0081/ID00003/000021	stage	STG0081	ID00003	21	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	ac62be476942fabf5acacc99cc61a4139c54c47d326e2080278218cafbe90c15	그에 비해서 너도 왠지 기분이 좋구나		그런 것치고 너도 뭔가 기분 좋아 보이는데	益訓　依帖壱　格亀　杭亜　奄歳　疏焼　左戚澗汽		46	[]	imported	
STG0081/ID00003/000022	stage	STG0081	ID00003	22	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	eec9e9abf1a23ce26381a647741177ff47348ee93fedc5fd0432740af0649705	신지		신지	重走		4	[]	imported	
STG0081/ID00003/000023	stage	STG0081	ID00003	23	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	8507bf736586445f8a0e5872f68d4e328b9dc80a1ccad9bd31b0ea65810ed07f	그런가...		그런가…	益訓亜…		8	[]	imported	
STG0081/ID00003/000024	stage	STG0081	ID00003	24	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	a1f11b49a59cef3b264b1cfc32da653f940bf337265e433acc2573e0b70578f2	토우시		토우지	塘酔走		6	[]	imported	
STG0081/ID00003/000025	stage	STG0081	ID00003	25	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	371ebffd53bb07acda8d9c65b6e40c1878a54ffea8b738ca80d738fb8a72265e	뭐, 열심히 한 보상이야.		뭐,열심히 한 보상이야	更，伸宿備　廃　左雌戚醤		24	[]	imported	
STG0081/ID00003/000026	stage	STG0081	ID00003	26	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	d0ea73a2237140f3ea8716dcd9177f9cdcc854c26d1875647dfee6441de0693c	이봐, 아이스 한턱 쏜다		자,아이스크림 사줄게	切，焼戚什滴顕　紫匝惟		22	[]	imported	
STG0081/ID00003/000027	stage	STG0081	ID00003	27	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	45ac4aabe99e0d08b30e816653a94b56d589c2083d9046fe823d52aa7c94736c	와타		왓타	甚展		4	[]	imported	
STG0081/ID00003/000028	stage	STG0081	ID00003	28	01_스테이지 xlsx 모음/STG0081(47화C)-ID00003-script-통합.xlsx	9c1323e4bba2d7ff56fdf81ebd23609779dcbdba25394de52f51696bb41f3c18	b57538a7baab558c45789b1768c8050fda1abb3ac2cdce4d81c049bb460f27c8	고마워, 토우시(トウジさん) 씨!		고마워,토우지 씨!	壱原趨，塘酔走　松！		20	[]	imported	
