entry_id	scope	asset_key	internal_id	source_row	source_artifact	source_artifact_sha256	source_text_sha256	google_translation	legacy_translation	translation	replacement_text	byte_limit	encoded_length	control_signature	status	notes
STG0220-9화후분기/ID00003/000004	stage	STG0220-9화후분기	ID00003	4	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	15f2fac6e288e8a62572ef6bd4cf37f8e1c8b748e91f714ad4dfb8e383a78649	~지구연방군 극동지부 장관실~			　　　　　　～走姥尻号浦　駅疑走採　走番淫叔～		46	[]	imported	
STG0220-9화후분기/ID00003/000005	stage	STG0220-9화후분기	ID00003	5	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	4e8329f64c8c5e2ea25f912c5631a78b48d940dc630bf3c144dd86a90a31579c	오쓰카			神神苧朝		8	[]	imported	
STG0220-9화후분기/ID00003/000006	stage	STG0220-9화후분기	ID00003	6	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	eb31bd9d4b00bf5410468a74ffe56de023e7e5967e3f89d53b6daf23f471bbaf	잘했어, 제프리 함장님.			設　背爽醸革，薦覗軒　敗舌		26	[]	imported	
STG0220-9화후분기/ID00003/000007	stage	STG0220-9화후분기	ID00003	7	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	471158908d02e8864600e941a74b1dd47923d7a867de69b2876a17b67806fdc6	너희들 덕분에 도쿄도 조금은 안정될 것이다			切革級　幾歳拭　亀底亀　繕榎精　照舛鞠畏浦		42	[]	imported	
STG0220-9화후분기/ID00003/000008	stage	STG0220-9화후분기	ID00003	8	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	5669cc977af82c0ee7dde2833e63534732b88cad1ddfb83da5227744cf2df97d	제프리			薦覗軒		6	[]	imported	
STG0220-9화후분기/ID00003/000009	stage	STG0220-9화후분기	ID00003	9	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	f624948e300536cf3ec7c48987502b3d2b94ba9e4435bdac4b3c59e3bd965524	모든 것은 대원들의 건투에 의한 것입니다.			乞砧　企据級税　歳燈　幾歳脊艦陥		32	[]	imported	
STG0220-9화후분기/ID00003/000010	stage	STG0220-9화후분기	ID00003	10	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	44fea7585d1a310aa61a44bf35a87df08d77d929199ebe5b9d90778ed4b9b676	지금까지의 싸움에서 도쿄를 노리는 테러리스트의 일단은			走榎猿走税　穿燈稽　亀底研　葛軒澗　砺君軒什闘		46	[]	imported	
STG0220-9화후분기/ID00003/000011	stage	STG0220-9화후분기	ID00003	11	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	761c311320467b8827048fa26f3426ce8bb0a6ce4b73428e6b2798cb4efec2d4	거의 궤멸되었다고 말해도 좋을 것입니다			増舘精　暗税　穿瑚梅陥壱　背亀　疏聖　依脊艦陥		46	[]	imported	
STG0220-9화후분기/ID00003/000012	stage	STG0220-9화후분기	ID00003	12	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	4e8329f64c8c5e2ea25f912c5631a78b48d940dc630bf3c144dd86a90a31579c	오쓰카			神神苧朝		8	[]	imported	
STG0220-9화후분기/ID00003/000013	stage	STG0220-9화후분기	ID00003	13	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	96790aa42f9d114195e8336331790d5ef188e50d43a510cbc59147bbc85f276d	하지만, 그것들은 치도리 카나메를 노리는 누군가의 안내에 의해			馬走幻　益依級精　帖亀軒　朝蟹五研　葛軒澗　刊浦亜税		52	[]	imported	
STG0220-9화후분기/ID00003/000014	stage	STG0220-9화후분기	ID00003	14	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	805a46aad840efca14688b52bfeb191d77cdf23dab6b928cacd5ca07da1f07d8	움직이고 있었을 가능성도 있다			紫爽研　閤壱　崇送心聖　亜管失亀　赤革		38	[]	imported	
STG0220-9화후분기/ID00003/000015	stage	STG0220-9화후분기	ID00003	15	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	4e8329f64c8c5e2ea25f912c5631a78b48d940dc630bf3c144dd86a90a31579c	오쓰카			神神苧朝		8	[]	imported	
STG0220-9화후분기/ID00003/000016	stage	STG0220-9화후분기	ID00003	16	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	fd8b3d7baf78fbbb2b5394f5d8e32b26e93dc721e922ec8403e4eeb3b46b17ad	그 흑막의 정체를 알 수 없는 이상, 낙관할 수는 없다			益　舛端研　硝　呪　蒸澗　戚雌，開淫拝　呪澗　蒸浦		50	[]	imported	
STG0220-9화후분기/ID00003/000017	stage	STG0220-9화후분기	ID00003	17	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	b6d6a8298429bd37732a07b50eccf43d6e02170d40cd786dc557ea15caa41c39	오토			進塘		4	[]	imported	
STG0220-9화후분기/ID00003/000018	stage	STG0220-9화후분기	ID00003	18	01_스테이지 xlsx 모음/STG0220(9화후분기)-ID00003-script-통합.xlsx	b5c3e2f5cda07f0ec896b4d95ea383c754b95ad5a4a4cba401e90caaec5009d1	bc3a56811a188599348b272e9166399a0034e40f03c7db7c7492dfc0e3401f4c	(흠… 저것이 지구연방군 극동지부의 오오츠카장관인가…)			（煽　紫寓戚　走姥尻号浦　駅疑走採　神神苧朝　舌淫）		52	[]	imported	
