entry_id	scope	asset_key	internal_id	source_row	source_artifact	source_artifact_sha256	source_text_sha256	google_translation	legacy_translation	translation	replacement_text	byte_limit	encoded_length	control_signature	status	notes
DLC0303/ID00003/000004	dlc	DLC0303	ID00003	4	!DLC/DLC0303_cpk/DLC0303(DLC-03)-ID00003-script-통합.xlsx	e10ec5e388eed33876e1cadc899b0fe67180efbbcc6c5633378125c8d74d41d0	a173c668906f6f4c9f87323cbbb82c70f2ed9f208c2a624f74feb49ffc924cb7	~마크로스 쿼터 브리핑룸~		　　～마크로스・쿼터 브리핑룸～	　　～原滴稽什・汀斗　崎軒芭結～		32	[]	imported	
DLC0303/ID00003/000005	dlc	DLC0303	ID00003	5	!DLC/DLC0303_cpk/DLC0303(DLC-03)-ID00003-script-통합.xlsx	e10ec5e388eed33876e1cadc899b0fe67180efbbcc6c5633378125c8d74d41d0	32593528c31bf8f5fddd32a6ffdc89a16c8f83cda3d7ce3e82bc478d541e35cb	에이다		에이다	拭戚陥		6	[]	imported	
DLC0303/ID00003/000006	dlc	DLC0303	ID00003	6	!DLC/DLC0303_cpk/DLC0303(DLC-03)-ID00003-script-통합.xlsx	e10ec5e388eed33876e1cadc899b0fe67180efbbcc6c5633378125c8d74d41d0	5dcb2a64477f64e6488141ceada29f4279eaaa044de06421018fbd6f4c372200	너의 하트, 일도양단이야! チュб		너의 하트,일도양단이야! 츄б	格税　馬闘，析亀丞舘戚醤！　鋳б		32	[]	imported	
DLC0303/ID00003/000007	dlc	DLC0303	ID00003	7	!DLC/DLC0303_cpk/DLC0303(DLC-03)-ID00003-script-통합.xlsx	e10ec5e388eed33876e1cadc899b0fe67180efbbcc6c5633378125c8d74d41d0	e5e40bfe29836fbe855f98f588e6a5b447cb9a8c2e0cc3356fea11bc38876970	$n		$n	$ｎ		4	"[""$n""]"	imported	
DLC0303/ID00003/000008	dlc	DLC0303	ID00003	8	!DLC/DLC0303_cpk/DLC0303(DLC-03)-ID00003-script-통합.xlsx	e10ec5e388eed33876e1cadc899b0fe67180efbbcc6c5633378125c8d74d41d0	4be66cf94e7033822cdfc8a62cfb6122805b339fe22766c4e71d115cc89cb60f	………		………	………		6	[]	imported	
DLC0303/ID00003/000009	dlc	DLC0303	ID00003	9	!DLC/DLC0303_cpk/DLC0303(DLC-03)-ID00003-script-통합.xlsx	e10ec5e388eed33876e1cadc899b0fe67180efbbcc6c5633378125c8d74d41d0	32593528c31bf8f5fddd32a6ffdc89a16c8f83cda3d7ce3e82bc478d541e35cb	에이다		에이다	拭戚陥		6	[]	imported	
DLC0303/ID00003/000010	dlc	DLC0303	ID00003	10	!DLC/DLC0303_cpk/DLC0303(DLC-03)-ID00003-script-통합.xlsx	e10ec5e388eed33876e1cadc899b0fe67180efbbcc6c5633378125c8d74d41d0	5dcb2a64477f64e6488141ceada29f4279eaaa044de06421018fbd6f4c372200	너의 하트, 일도양단이야! チュб		너의 하트,일도양단이야! 츄б	格税　馬闘，析亀丞舘戚醤！　鋳б		32	[]	imported	
DLC0303/ID00003/000011	dlc	DLC0303	ID00003	11	!DLC/DLC0303_cpk/DLC0303(DLC-03)-ID00003-script-통합.xlsx	e10ec5e388eed33876e1cadc899b0fe67180efbbcc6c5633378125c8d74d41d0	e5e40bfe29836fbe855f98f588e6a5b447cb9a8c2e0cc3356fea11bc38876970	$n		$n	$ｎ		4	"[""$n""]"	imported	
DLC0303/ID00003/000012	dlc	DLC0303	ID00003	12	!DLC/DLC0303_cpk/DLC0303(DLC-03)-ID00003-script-통합.xlsx	e10ec5e388eed33876e1cadc899b0fe67180efbbcc6c5633378125c8d74d41d0	4be66cf94e7033822cdfc8a62cfb6122805b339fe22766c4e71d115cc89cb60f	………		………	………		6	[]	imported	
DLC0303/ID00003/000013	dlc	DLC0303	ID00003	13	!DLC/DLC0303_cpk/DLC0303(DLC-03)-ID00003-script-통합.xlsx	e10ec5e388eed33876e1cadc899b0fe67180efbbcc6c5633378125c8d74d41d0	453423aebce3db1722a53c3b027a53af1a8ff91242548c293d78c676fd1d0da8	스즈네		스즈네	什綜革		6	[]	imported	
